querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D02-NF-R2_maxbin.052.fa,1621212,84247,0.59880286,0.8692858,0.9480346,2707422,1864993,0.8692858364615845,273
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D03-NF-R1_maxbin.034.fa,1391911,131651,0.6006314,0.7463358,0.9054171,2317413,1864993,0.7463357771316032,273
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D05-NF-R1_bin.230.fa,1474128,65460,0.8203482,0.7904201,0.95559406,1796954,1864993,0.8203482114734155,273
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D06-NF-R1_2.fa,1476989,114783,0.6405383,0.79195416,0.9222858,2305856,1864993,0.7919541789164892,273
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D07-NF-R1_74.fa,1683607,52814,0.6901613,0.90274173,0.96863043,2439440,1864993,0.9027417261083553,273
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D08-NF-R1_maxbin.041.fa,1414743,135449,0.644833,0.7585782,0.9042589,2193968,1864993,0.7585781823309793,273
nanopore_D02-NF-R2_maxbin.011.fa,infinity_D09-NF-R1_bin.50.fa,1374560,131311,0.63556004,0.73703223,0.9044705,2162754,1864993,0.7370322569575328,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D01-NF-R1_maxbin.026.fa,1380477,124239,0.6332489,0.74020493,0.9100028,2179991,1864993,0.7402049230211588,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D02-NF-R2_maxbin.011.fa,1864951,0,0.99997747,0.99997747,1.0,1864993,1864993,0.9999774798082353,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D03-NF-R1_20.fa,1115602,106702,0.6076886,0.59818023,0.90435475,1835812,1864993,0.6076885868487623,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D05-NF-R1_42_sub.fa,1133290,102006,0.50677943,0.60766447,0.90999126,2236259,1864993,0.607664479169627,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D05-NF-R1_maxbin.031.fa,1589780,22369,0.84108,0.85243213,0.9859295,1890165,1864993,0.8524321539008457,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D06-NF-R1_105.fa,1494779,73522,0.58323145,0.8014931,0.9508141,2562926,1864993,0.8014930887140059,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D07-NF-R1_31.fa,1427761,33791,0.73006684,0.76555836,0.9763329,1955658,1864993,0.7655583693879816,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D08-NF-R1_bin.91.fa,1410264,134409,0.65448016,0.7561766,0.9046923,2154785,1864993,0.7561765647377765,273
nanopore_D02-NF-R2_maxbin.011.fa,nanopore_D09-NF-R1_105.fa,1263279,121897,0.6165612,0.67736393,0.9035075,2048911,1864993,0.6773639364866249,273
nanopore_D03-NF-R1_20.fa,infinity_D01-NF-R1_57.fa,1627324,57586,0.5560332,0.8864328,0.9646131,2926667,1835812,0.8864328155606348,273
nanopore_D03-NF-R1_20.fa,infinity_D02-NF-R2_maxbin.052.fa,1504927,74308,0.5558524,0.819761,0.9506235,2707422,1835812,0.8197609559148759,273
nanopore_D03-NF-R1_20.fa,infinity_D03-NF-R1_maxbin.034.fa,1584260,31014,0.68363297,0.86297506,0.9804237,2317413,1835812,0.8629750758792295,273
nanopore_D03-NF-R1_20.fa,infinity_D05-NF-R1_bin.230.fa,1241756,81983,0.69103384,0.676407,0.9339782,1796954,1835812,0.6910338272432127,273
nanopore_D03-NF-R1_20.fa,infinity_D06-NF-R1_2.fa,1470995,49226,0.6379388,0.8012776,0.96653557,2305856,1835812,0.801277581800315,273
nanopore_D03-NF-R1_20.fa,infinity_D07-NF-R1_74.fa,1323301,103238,0.542461,0.72082597,0.9219845,2439440,1835812,0.720825988717799,273
nanopore_D03-NF-R1_20.fa,infinity_D08-NF-R1_maxbin.041.fa,1512488,38041,0.6893847,0.82387954,0.97484875,2193968,1835812,0.8238795693676695,273
nanopore_D03-NF-R1_20.fa,infinity_D09-NF-R1_bin.50.fa,1477506,46457,0.68315953,0.80482423,0.9685572,2162754,1835812,0.8048242412621772,273
nanopore_D03-NF-R1_20.fa,nanopore_D01-NF-R1_maxbin.026.fa,1468922,59435,0.6738202,0.80014837,0.95953834,2179991,1835812,0.8001483812067902,273
nanopore_D03-NF-R1_20.fa,nanopore_D02-NF-R2_maxbin.011.fa,1115849,106743,0.5983127,0.60782313,0.9043392,1864993,1835812,0.6078231322161528,273
nanopore_D03-NF-R1_20.fa,nanopore_D03-NF-R1_20.fa,1835745,0,0.9999635,0.9999635,1.0,1835812,1835812,0.9999635038881977,273
nanopore_D03-NF-R1_20.fa,nanopore_D05-NF-R1_42_sub.fa,1217350,53158,0.544369,0.6631126,0.95633304,2236259,1835812,0.6631125627242876,273
nanopore_D03-NF-R1_20.fa,nanopore_D05-NF-R1_maxbin.031.fa,1076882,104588,0.5697291,0.5865971,0.9028789,1890165,1835812,0.5865971025355537,273
nanopore_D03-NF-R1_20.fa,nanopore_D06-NF-R1_105.fa,1359710,68135,0.53053033,0.74065864,0.9498901,2562926,1835812,0.7406586295328715,273
nanopore_D03-NF-R1_20.fa,nanopore_D07-NF-R1_31.fa,1065864,93339,0.5450155,0.5805954,0.9124288,1955658,1835812,0.5805953986573789,273
nanopore_D03-NF-R1_20.fa,nanopore_D08-NF-R1_bin.91.fa,1513292,38836,0.70229375,0.8243175,0.97433674,2154785,1835812,0.824317522709297,273
nanopore_D03-NF-R1_20.fa,nanopore_D09-NF-R1_105.fa,1294684,48537,0.63188887,0.7052378,0.9625105,2048911,1835812,0.705237791233525,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D01-NF-R1_57.fa,1509535,65437,0.5157864,0.6750269,0.9566509,2926667,2236259,0.6750269087793498,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D02-NF-R2_maxbin.052.fa,1500068,75932,0.5540577,0.6707935,0.94938093,2707422,2236259,0.6707934993218585,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D03-NF-R1_maxbin.034.fa,1402125,55835,0.6050389,0.6269958,0.9601783,2317413,2236259,0.6269957996815216,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D05-NF-R1_bin.230.fa,1300758,69810,0.72386825,0.58166695,0.9463313,1796954,2236259,0.7238682793215631,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D06-NF-R1_2.fa,1470746,66369,0.6378308,0.6576814,0.9548739,2305856,2236259,0.6576814224112681,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D07-NF-R1_74.fa,1350980,105444,0.55380744,0.604125,0.92195,2439440,2236259,0.6041250141419219,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D08-NF-R1_maxbin.041.fa,1452306,53806,0.66195405,0.6494355,0.96295136,2193968,2236259,0.661954048554947,273
nanopore_D05-NF-R1_42_sub.fa,infinity_D09-NF-R1_bin.50.fa,1428856,56693,0.66066504,0.6389492,0.9603228,2162754,2236259,0.6606650594566003,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D01-NF-R1_maxbin.026.fa,1390122,70037,0.63767326,0.62162834,0.9496181,2179991,2236259,0.6376732747979235,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D02-NF-R2_maxbin.011.fa,1133150,102030,0.6075894,0.5067168,0.90995896,1864993,2236259,0.6075894118637443,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D03-NF-R1_20.fa,1217616,53002,0.6632575,0.5444879,0.95647067,1835812,2236259,0.6632574577353236,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D05-NF-R1_42_sub.fa,2236158,0,0.9999548,0.9999548,1.0,2236259,2236259,0.9999548352851794,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D05-NF-R1_maxbin.031.fa,1070031,106687,0.56610453,0.47849154,0.90029544,1890165,2236259,0.5661045464284864,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D06-NF-R1_105.fa,1416178,81114,0.55256295,0.63328,0.9427233,2562926,2236259,0.6332799554971048,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D07-NF-R1_31.fa,1008629,83275,0.51574916,0.45103407,0.91743743,1955658,2236259,0.5157491749579937,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D08-NF-R1_bin.91.fa,1442108,55317,0.6692584,0.6448752,0.96164155,2154785,2236259,0.6692584178932005,273
nanopore_D05-NF-R1_42_sub.fa,nanopore_D09-NF-R1_105.fa,1311431,61065,0.64006245,0.58643967,0.9534364,2048911,2236259,0.6400624526882818,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D01-NF-R1_57.fa,1450886,121662,0.49574688,0.76759756,0.9161464,2926667,1890165,0.7675975377810932,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D02-NF-R2_maxbin.052.fa,1660347,86719,0.6132575,0.8784138,0.94777054,2707422,1890165,0.8784137892723651,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D03-NF-R1_maxbin.034.fa,1373177,127759,0.59254736,0.72648525,0.906961,2317413,1890165,0.7264852539328577,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D05-NF-R1_bin.230.fa,1454569,65579,0.8094637,0.76954603,0.95491517,1796954,1890165,0.8094636813184979,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D06-NF-R1_2.fa,1489338,116191,0.64589375,0.78794074,0.9219848,2305856,1890165,0.7879407353326296,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D07-NF-R1_74.fa,1690189,49661,0.6928594,0.8942018,0.97061807,2439440,1890165,0.8942018289408596,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D08-NF-R1_maxbin.041.fa,1402038,131360,0.63904214,0.7417543,0.9063078,2193968,1890165,0.7417542912920301,273
nanopore_D05-NF-R1_maxbin.031.fa,infinity_D09-NF-R1_bin.50.fa,1349641,125633,0.62403816,0.7140334,0.90691376,2162754,1890165,0.7140334309438594,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D01-NF-R1_maxbin.026.fa,1342624,119724,0.61588514,0.71032107,0.91082835,2179991,1890165,0.7103210566273315,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D02-NF-R2_maxbin.011.fa,1591322,22434,0.85325897,0.8418958,0.9859023,1864993,1890165,0.8532589666556389,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D03-NF-R1_20.fa,1074969,104481,0.5855551,0.568717,0.90280557,1835812,1890165,0.5855550568358852,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D05-NF-R1_42_sub.fa,1064866,106235,0.47618186,0.56337196,0.90023625,2236259,1890165,0.5633719807530031,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D05-NF-R1_maxbin.031.fa,1890138,0,0.9999857,0.9999857,1.0,1890165,1890165,0.9999857155327709,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D06-NF-R1_105.fa,1431408,66421,0.5585054,0.7572926,0.9535974,2562926,1890165,0.7572926173111871,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D07-NF-R1_31.fa,1427674,30405,0.7300223,0.75531715,0.97870314,1955658,1890165,0.7553171283988435,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D08-NF-R1_bin.91.fa,1400612,131082,0.6500008,0.7409999,0.90641093,2154785,1890165,0.7409998598005995,273
nanopore_D05-NF-R1_maxbin.031.fa,nanopore_D09-NF-R1_105.fa,1237992,117255,0.6042195,0.65496504,0.90528613,2048911,1890165,0.6549650427343645,273
nanopore_D06-NF-R1_105.fa,infinity_D01-NF-R1_57.fa,1839335,97654,0.6284743,0.71766996,0.946908,2926667,2562926,0.717669960037863,273
nanopore_D06-NF-R1_105.fa,infinity_D02-NF-R2_maxbin.052.fa,1988045,106991,0.7342945,0.7756935,0.9461828,2707422,2562926,0.7756934847123951,273
nanopore_D06-NF-R1_105.fa,infinity_D03-NF-R1_maxbin.034.fa,1766499,78114,0.762272,0.6892509,0.9557803,2317413,2562926,0.762271981731353,273
nanopore_D06-NF-R1_105.fa,infinity_D05-NF-R1_bin.230.fa,1532335,82185,0.8527402,0.597885,0.9463662,1796954,2562926,0.8527402482200435,273
nanopore_D06-NF-R1_105.fa,infinity_D06-NF-R1_2.fa,1884387,75296,0.817218,0.7352483,0.9600422,2305856,2562926,0.8172179875933276,273
nanopore_D06-NF-R1_105.fa,infinity_D07-NF-R1_74.fa,1778701,102109,0.72914314,0.69401187,0.9425935,2439440,2562926,0.7291431640048536,273
nanopore_D06-NF-R1_105.fa,infinity_D08-NF-R1_maxbin.041.fa,1856409,61396,0.84614223,0.72433186,0.9669275,2193968,2562926,0.8461422409077981,273
nanopore_D06-NF-R1_105.fa,infinity_D09-NF-R1_bin.50.fa,1663786,92077,0.76929045,0.6491744,0.94465816,2162754,2562926,0.7692904509713079,273
nanopore_D06-NF-R1_105.fa,nanopore_D01-NF-R1_maxbin.026.fa,1692109,101153,0.7762,0.66022545,0.9402208,2179991,2562926,0.7761999934862116,273
nanopore_D06-NF-R1_105.fa,nanopore_D02-NF-R2_maxbin.011.fa,1493643,73215,0.80088395,0.58278817,0.9509823,1864993,2562926,0.8008839711462724,273
nanopore_D06-NF-R1_105.fa,nanopore_D03-NF-R1_20.fa,1359898,67978,0.74076104,0.5306037,0.95001245,1835812,2562926,0.7407610365331526,273
nanopore_D06-NF-R1_105.fa,nanopore_D05-NF-R1_42_sub.fa,1429974,82390,0.6394492,0.5579459,0.9423836,2236259,2562926,0.6394491872363621,273
nanopore_D06-NF-R1_105.fa,nanopore_D05-NF-R1_maxbin.031.fa,1446810,67652,0.7654411,0.56451494,0.9532406,1890165,2562926,0.7654411122838483,273
nanopore_D06-NF-R1_105.fa,nanopore_D06-NF-R1_105.fa,2562808,0,0.999954,0.999954,1.0,2562926,2562926,0.9999539588735687,273
nanopore_D06-NF-R1_105.fa,nanopore_D07-NF-R1_31.fa,1385198,73966,0.7083028,0.54047525,0.9466026,1955658,2562926,0.7083027809565885,273
nanopore_D06-NF-R1_105.fa,nanopore_D08-NF-R1_bin.91.fa,1852268,64214,0.85960686,0.72271615,0.9653322,2154785,2562926,0.8596068749318377,273
nanopore_D06-NF-R1_105.fa,nanopore_D09-NF-R1_105.fa,1576406,94906,0.76938725,0.6150806,0.939796,2048911,2562926,0.7693872501050558,273
nanopore_D07-NF-R1_31.fa,infinity_D01-NF-R1_57.fa,1336828,105652,0.4567749,0.68356943,0.9209681,2926667,1955658,0.6835694175566485,273
nanopore_D07-NF-R1_31.fa,infinity_D02-NF-R2_maxbin.052.fa,1543864,82119,0.570234,0.78943455,0.9468094,2707422,1955658,0.7894345534853231,273
nanopore_D07-NF-R1_31.fa,infinity_D03-NF-R1_maxbin.034.fa,1269127,107955,0.5476482,0.6489514,0.9149376,2317413,1955658,0.6489514015231702,273
nanopore_D07-NF-R1_31.fa,infinity_D05-NF-R1_bin.230.fa,1323381,65429,0.73645794,0.6766935,0.9505592,1796954,1955658,0.7364579171197482,273
nanopore_D07-NF-R1_31.fa,infinity_D06-NF-R1_2.fa,1376556,103476,0.59698266,0.7038838,0.9248298,2305856,1955658,0.7038838079050631,273
nanopore_D07-NF-R1_31.fa,infinity_D07-NF-R1_74.fa,1715522,35392,0.7032442,0.8772096,0.9793695,2439440,1955658,0.877209614359975,273
nanopore_D07-NF-R1_31.fa,infinity_D08-NF-R1_maxbin.041.fa,1317819,114145,0.6006555,0.6738494,0.9133834,2193968,1955658,0.6738494153885802,273
nanopore_D07-NF-R1_31.fa,infinity_D09-NF-R1_bin.50.fa,1259510,107435,0.58236396,0.64403385,0.9147009,2162754,1955658,0.6440338750435914,273
nanopore_D07-NF-R1_31.fa,nanopore_D01-NF-R1_maxbin.026.fa,1275342,107663,0.5850217,0.65212935,0.91558105,2179991,1955658,0.6521293600414797,273
nanopore_D07-NF-R1_31.fa,nanopore_D02-NF-R2_maxbin.011.fa,1423085,32377,0.7630511,0.7276758,0.9772487,1864993,1955658,0.7630511213715011,273
nanopore_D07-NF-R1_31.fa,nanopore_D03-NF-R1_20.fa,1062218,92828,0.57860935,0.5431512,0.9126093,1835812,1955658,0.57860935651363,273
nanopore_D07-NF-R1_31.fa,nanopore_D05-NF-R1_42_sub.fa,1006831,83289,0.45023006,0.5148298,0.9172761,2236259,1955658,0.5148297913029783,273
nanopore_D07-NF-R1_31.fa,nanopore_D05-NF-R1_maxbin.031.fa,1418365,29060,0.75039214,0.7252623,0.9795116,1890165,1955658,0.7503921615308716,273
nanopore_D07-NF-R1_31.fa,nanopore_D06-NF-R1_105.fa,1389144,74644,0.5420149,0.71032053,0.9462662,2562926,1955658,0.7103205161638692,273
nanopore_D07-NF-R1_31.fa,nanopore_D07-NF-R1_31.fa,1955548,0,0.99994373,0.99994373,1.0,1955658,1955658,0.9999437529465786,273
nanopore_D07-NF-R1_31.fa,nanopore_D08-NF-R1_bin.91.fa,1297515,112264,0.6021552,0.6634672,0.91347766,2154785,1955658,0.6634672320006872,273
nanopore_D07-NF-R1_31.fa,nanopore_D09-NF-R1_105.fa,1187321,103166,0.5794888,0.607121,0.91311026,2048911,1955658,0.6071209792305199,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D01-NF-R1_57.fa,2056548,68427,0.70269287,0.95440984,0.96672726,2926667,2154785,0.9544098367122474,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D02-NF-R2_maxbin.052.fa,2042692,98749,0.75447863,0.9479795,0.9516574,2707422,2154785,0.9479794967943438,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D03-NF-R1_maxbin.034.fa,1959934,35658,0.8457422,0.9095729,0.9818065,2317413,2154785,0.9095728808210564,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D05-NF-R1_bin.230.fa,1564501,96656,0.8706405,0.72605896,0.93821925,1796954,2154785,0.870640539490716,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D06-NF-R1_2.fa,2060154,32264,0.89344436,0.9560833,0.98433906,2305856,2154785,0.9560833215378797,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D07-NF-R1_74.fa,1719559,133885,0.7048991,0.7980188,0.92213994,2439440,2154785,0.798018827864497,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D08-NF-R1_maxbin.041.fa,2149776,8573,0.9798575,0.9976754,0.99601215,2193968,2154785,0.9976754061310061,273
nanopore_D08-NF-R1_bin.91.fa,infinity_D09-NF-R1_bin.50.fa,1883887,59522,0.8710593,0.87428075,0.9684047,2162754,2154785,0.8742807287037918,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D01-NF-R1_maxbin.026.fa,1860560,76380,0.8534714,0.86345506,0.95894784,2179991,2154785,0.8634550546806294,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D02-NF-R2_maxbin.011.fa,1419522,135539,0.76114064,0.65877664,0.9045178,1864993,2154785,0.7611406584367877,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D03-NF-R1_20.fa,1515348,39035,0.8254375,0.7032479,0.97424024,1835812,2154785,0.8254374630953496,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D05-NF-R1_42_sub.fa,1441013,55077,0.6443856,0.6687502,0.961779,2236259,2154785,0.6687502465443188,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D05-NF-R1_maxbin.031.fa,1411284,131522,0.7466459,0.65495354,0.9068068,1890165,2154785,0.7466459277364674,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D06-NF-R1_105.fa,1856495,64871,0.7243654,0.86156857,0.96505725,2562926,2154785,0.861568555563548,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D07-NF-R1_31.fa,1297054,112205,0.6632315,0.6019413,0.91349244,1955658,2154785,0.6632315057131666,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D08-NF-R1_bin.91.fa,2154783,0,0.99999905,0.99999905,1.0,2154785,2154785,0.9999990718331527,273
nanopore_D08-NF-R1_bin.91.fa,nanopore_D09-NF-R1_105.fa,1697355,67148,0.82841814,0.7877143,0.9604396,2048911,2154785,0.8284181206504333,273
nanopore_D09-NF-R1_105.fa,infinity_D01-NF-R1_57.fa,1829553,75329,0.6251319,0.8929392,0.95882654,2926667,2048911,0.8929392247881923,273
nanopore_D09-NF-R1_105.fa,infinity_D02-NF-R2_maxbin.052.fa,1823358,96110,0.6734665,0.88991565,0.9472896,2707422,2048911,0.8899156673959971,273
nanopore_D09-NF-R1_105.fa,infinity_D03-NF-R1_maxbin.034.fa,1702464,66764,0.7346399,0.83091164,0.9607839,2317413,2048911,0.8309116403787182,273
nanopore_D09-NF-R1_105.fa,infinity_D05-NF-R1_bin.230.fa,1377023,95019,0.76630956,0.67207557,0.9309968,1796954,2048911,0.7663095438169257,273
nanopore_D09-NF-R1_105.fa,infinity_D06-NF-R1_2.fa,1673942,78686,0.7259525,0.8169911,0.9529936,2305856,2048911,0.8169910747709392,273
nanopore_D09-NF-R1_105.fa,infinity_D07-NF-R1_74.fa,1585606,123126,0.6499877,0.77387744,0.92234766,2439440,2048911,0.7738774402597283,273
nanopore_D09-NF-R1_105.fa,infinity_D08-NF-R1_maxbin.041.fa,1711843,67477,0.7802498,0.8354892,0.96058226,2193968,2048911,0.8354891940157478,273
nanopore_D09-NF-R1_105.fa,infinity_D09-NF-R1_bin.50.fa,1736187,50933,0.80276674,0.8473706,0.97066385,2162754,2048911,0.8473706276163289,273
nanopore_D09-NF-R1_105.fa,nanopore_D01-NF-R1_maxbin.026.fa,1657837,76850,0.76047885,0.8091308,0.9536444,2179991,2048911,0.8091308016795263,273
nanopore_D09-NF-R1_105.fa,nanopore_D02-NF-R2_maxbin.011.fa,1268302,122156,0.6800572,0.6190127,0.9036854,1864993,2048911,0.680057244182686,273
nanopore_D09-NF-R1_105.fa,nanopore_D03-NF-R1_20.fa,1296791,48632,0.7063855,0.63291717,0.9624982,1835812,2048911,0.7063855122419943,273
nanopore_D09-NF-R1_105.fa,nanopore_D05-NF-R1_42_sub.fa,1313262,61133,0.58725846,0.6409561,0.9534495,2236259,2048911,0.640956098141891,273
nanopore_D09-NF-R1_105.fa,nanopore_D05-NF-R1_maxbin.031.fa,1242357,116759,0.65727437,0.6063499,0.90601814,1890165,2048911,0.6572743649363945,273
nanopore_D09-NF-R1_105.fa,nanopore_D06-NF-R1_105.fa,1581226,95392,0.61696124,0.7717397,0.9396721,2562926,2048911,0.7717397192947864,273
nanopore_D09-NF-R1_105.fa,nanopore_D07-NF-R1_31.fa,1187904,103135,0.6074191,0.57977337,0.91317904,1955658,2048911,0.6074190886136533,273
nanopore_D09-NF-R1_105.fa,nanopore_D08-NF-R1_bin.91.fa,1698648,67096,0.7883144,0.82904917,0.96050036,2154785,2048911,0.8290491875928238,273
nanopore_D09-NF-R1_105.fa,nanopore_D09-NF-R1_105.fa,2048806,0,0.99994874,0.99994874,1.0,2048911,2048911,0.999948753264539,273
infinity_D01-NF-R1_63.fa,infinity_D01-NF-R1_63.fa,4232695,0,0.9999917,0.9999917,1.0,4232730,4232730,0.9999917311049843,49
infinity_D01-NF-R1_63.fa,infinity_D02-NF-R2_bin.238.fa,3458409,18765,0.8518513,0.81706345,0.99457407,4059874,4232730,0.8518513136121958,49
infinity_D01-NF-R1_63.fa,infinity_D04-NF-R1_133.fa,3666869,21855,0.8452914,0.866313,0.9940399,4337994,4232730,0.866312994214136,49
infinity_D01-NF-R1_63.fa,infinity_D05-NF-R1_maxbin.073.fa,3266592,36303,0.7275881,0.7717459,0.9888866,4489617,4232730,0.7717458944936246,49
infinity_D01-NF-R1_63.fa,infinity_D07-NF-R1_97.fa,3710478,20860,0.83458215,0.8766158,0.9943781,4445911,4232730,0.8766158011496127,49
infinity_D01-NF-R1_63.fa,infinity_D08-NF-R1_12.fa,3584639,26242,0.8320163,0.8468858,0.9926793,4308376,4232730,0.8468858160099982,49
infinity_D01-NF-R1_63.fa,infinity_D09-NF-R1_maxbin.067.fa,3031140,33956,0.7374949,0.7161194,0.9887976,4110049,4232730,0.7374948571172752,49
infinity_D01-NF-R1_63.fa,nanopore_D01-NF-R1_bin.51.fa,3316243,2570,0.955593,0.7834762,0.999225,3470351,4232730,0.9555929645156931,49
infinity_D01-NF-R1_63.fa,nanopore_D02-NF-R2_98.fa,3583560,22319,0.8250376,0.8466309,0.99377185,4343511,4232730,0.84663089778937,49
infinity_D01-NF-R1_63.fa,nanopore_D04-NF-R1_bin.268.fa,3461506,20683,0.8675958,0.81779516,0.9940249,3989768,4232730,0.8675958100821902,49
infinity_D01-NF-R1_63.fa,nanopore_D05-NF-R1_maxbin.052_sub.fa,3019817,37635,0.77146554,0.7134443,0.9875373,3914390,4232730,0.7714655412465289,49
infinity_D01-NF-R1_63.fa,nanopore_D08-NF-R1_123.fa,3580051,25825,0.8201397,0.8458019,0.9927864,4365172,4232730,0.8458018820005055,49
infinity_D01-NF-R1_63.fa,nanopore_D09-NF-R1_bin.55.fa,3171672,37738,0.7562207,0.7493206,0.98810154,4194109,4232730,0.7562206895433571,49
infinity_D02-NF-R2_bin.238.fa,infinity_D01-NF-R1_63.fa,3454278,18754,0.8160875,0.8508338,0.9945708,4232730,4059874,0.8508337943492827,49
infinity_D02-NF-R2_bin.238.fa,infinity_D02-NF-R2_bin.238.fa,4059846,0,0.9999931,0.9999931,1.0,4059874,4059874,0.9999931032342383,49
infinity_D02-NF-R2_bin.238.fa,infinity_D04-NF-R1_133.fa,3617190,19436,0.83383936,0.89096117,0.99462676,4337994,4059874,0.8909611480553338,49
infinity_D02-NF-R2_bin.238.fa,infinity_D05-NF-R1_maxbin.073.fa,3073213,33391,0.68451566,0.7569725,0.98913485,4489617,4059874,0.7569725070285432,49
infinity_D02-NF-R2_bin.238.fa,infinity_D07-NF-R1_97.fa,3740836,19116,0.84141046,0.92141676,0.9948899,4445911,4059874,0.9214167730328576,49
infinity_D02-NF-R2_bin.238.fa,infinity_D08-NF-R1_12.fa,3491023,21138,0.8102875,0.85988456,0.99394506,4308376,4059874,0.8598845678461943,49
infinity_D02-NF-R2_bin.238.fa,infinity_D09-NF-R1_maxbin.067.fa,2867153,29306,0.69759583,0.7062172,0.9897787,4110049,4059874,0.7062172372837187,49
infinity_D02-NF-R2_bin.238.fa,nanopore_D01-NF-R1_bin.51.fa,2906816,14857,0.8376144,0.7159867,0.9948889,3470351,4059874,0.8376144084560899,49
infinity_D02-NF-R2_bin.238.fa,nanopore_D02-NF-R2_98.fa,3886031,5369,0.8946751,0.9571802,0.99861836,4343511,4059874,0.9571801982031954,49
